"Data Source","World Development Indicators",

"Last Updated Date","2025-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Philippines","PHL","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.2089405575549","33.3246489836464","47.3834005379493","49.2500651099537","31.051423150377","26.9197132381752","21.9523338152371","26.6267940164111","30.1066399599336","37.0496447621849","53.1532977194421","65.9395246330944","28.6473266605487","49.0692142560548","75.5009529593676","70.4759304732139","87.551987770377","76.5474092264985","88.0185359141988","77.9321773951157","75.2409695235497","88.4074429539176","74.4499417583548","73.0757984667356","75.4082726288147","72.426392998245","59.0031215105936","",
"Palau","PLW","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.7730487056588","97.3994458480076","126.151767722274","92.6921898063605","135.786178078356","95.8082658379941","150.731147162279","77.3799387476471","70.0158650653174","","13.7900539987335","14.2629145859288","7.91246799114239","7.9153607574728","7.39393327841189","","","","","","",
"Poland","POL","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.19536338841622","5.20709683579046","7.58924829108649","11.6731544148161","17.326326015313","18.0854189773358","13.5628276192053","14.2119263285127","16.938169078654","27.5222460135959","30.6281878177265","43.0326538181847","49.246625071673","16.9554611919524","34.2400657537313","39.8873250013526","26.1901319662927","35.6135422841943","39.4732746489949","31.1538434994729","28.6987601328276","29.3054989683132","38.1168439604765","26.9892560054462","25.1572827261554","29.2959182827784","28.6415476491829","21.2270923160449","",
"Pre-demographic dividend","PRE","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.67976552955245","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.2888680610443","50.7913393307743","53.4616253823353","51.1619167153418","38.1054645935004","31.7854299029532","35.2757302592295","37.0892347497419","33.9528941680511","49.9085515017207","54.9857207589633","26.147203213487","40.1553514289654","34.388261573571","25.1357627304285","30.2577101379439","34.929771165415","25.1106299790806","30.0631199740327","27.7526498262106","34.224669578664","25.5825785281109","","","","","",
"Paraguay","PRY","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.95917949229496","4.2519859929843","3.96005323407802","3.5396346488541","","","","","","","","","","","","","","","","","","","","","","","","",
"West Bank and Gaza","PSE","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.1018917400262","10.503987388724","12.7961635487174","11.765284886664","11.6224798387097","16.8890530294801","61.6795754726184","36.1490567096087","30.1478755781763","24.9036988400088","29.3772957196037","25.3049630739038","24.8743529916593","23.4194489040333","24.0278199104732","22.7829045655018","23.898542841602","22.0060498266841","24.1287822420635","22.9465613211604","21.9307205182829","22.1927412968316","24.3366281959247","25.5468419816858","",
"Pacific island small states","PSS","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","27.6483780570532","31.5361027366456","26.3300850624655","23.6902414057611","25.7007564107676","30.0453848407047","27.8769925440336","30.9841780467319","37.0760939947392","35.200855489228","47.7716897496255","53.7799604257847","55.6426578051931","60.3899600306592","68.9733607775914","50.9654065410634","56.6666735857106","49.9306842693538","61.6664196329346","60.9273516310335","65.3803302307466","74.283714738426","85.3788410279356","96.1734693363211","123.026265555764","111.870855261563","97.362200540131","78.6479088096475","93.1557187391672","98.8518160661108","104.316053494132","119.383897507174","120.065763952848","62.9406768885504","90.4966843093777","96.8883776281386","80.5151337807239","93.746447134876","113.271545031252","112.971817609617","118.446429618184","122.121710714582","142.531970246498","120.747473773443","140.999593118155","171.129766901735","168.874335379388","135.094571405141","",
"French Polynesia","PYF","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","119.813998731699","66.3924121806651","","","","","76.776550922667","90.1251748275921","88.1392971152391","102.03760774205","81.0743461515327","88.9341648190308","90.7464816106825","114.529616069452","103.04319217189","70.7551597709645","",
"Romania","ROU","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.855212042953223","0.872496404553898","0.97651941730934","2.73077563169023","5.4031755955645","5.88689303169694","14.6238031601838","16.1067897443055","20.6803781204571","17.5509786392058","7.06874185894337","7.50843145464021","8.35035087829993","7.28046432916294","","12.9475557323957","11.2089825695727","10.4219559390574","9.75369202072756","11.2402920949258","8.56528640170173","10.3745242661979","10.122920313761","11.2670399943839","9.78015986230163","",
"Russian Federation","RUS","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.3022520228711","62.3834443220917","38.2983555316841","37.3745813164403","33.6168671198513","18.7412046208563","28.8406966467407","48.7200957478332","39.602665063004","34.7617412564913","46.749301656053","46.530736489909","45.6685271421291","23.3935344033351","",
"Rwanda","RWA","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.5518146588054","31.0573650573422","34.3376939707288","32.2744549810859","25.8683416875944","",
"South Asia","SAS","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.9426503376603","23.9120736709588","32.200308835394","49.747009044674","53.9188009916606","64.0956160385299","79.170697729615","135.365379038816","54.1699582867651","85.4164472622746","90.9967865867163","59.7468264729624","74.1479147739192","64.0694531824475","77.5244822958734","76.8269098528327","69.3116409008994","87.5490853443915","69.9522133444076","67.2166567344333","80.13536047978","93.9463052215021","86.4650001591957","",
"Saudi Arabia","SAU","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.2799498109833","66.9073783924187","50.0821649693779","50.3302307888353","61.9959899072937","63.0200642868374","62.8931986850774","67.3920524837161","63.1303785948986","58.6301343218186","287.016531101711","330.818145938449","305.589735699349","238.017234733085","",
"Sudan","SDN","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Senegal","SEN","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Singapore","SGP","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","146.389637390498","205.257085869128","245.552649512388","72.944391345803","87.2989321561827","62.0096515489907","57.7832123740909","89.4185563682515","85.4564069726342","94.6408588438079","117.919185633313","94.8101502575458","104.678721028535","93.8660290380852","218.910077578488","181.966102731633","168.545675448104","155.819659991486","104.308858968173","110.799785108991","223.653071757973","159.06735413049","128.838084612793","109.66855894787","152.082041256752","189.071169679057","201.348948879397","258.557065400294","297.983619007377","136.854696241243","247.873292096872","269.893607545621","214.161010016908","259.266824418157","242.025501759684","239.097519054618","207.778870981435","200.727042893799","229.348550075958","182.348229190491","185.000869971907","186.734292889795","152.815207477063","124.251416887344","",
"Solomon Islands","SLB","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sierra Leone","SLE","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"El Salvador","SLV","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"San Marino","SMR","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.04669738569774","12.1431298711607","24.6931133654438","47.6398963088654","65.9480059495498","28.2824394181714","30.4389103533291","9.55140550209256","7.91315723168899","","","","","","","","","","","","",
"Sub-Saharan Africa (excluding high income)","SSA","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.469064139944","98.7661503745094","80.5665615730798","64.0092443947213","60.058872422469","43.0980018717625","98.4077109052962","","","","","101.426627416275","","119.095297596318","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.469064139944","98.7661503745094","80.5665615730798","64.0092443947213","60.058872422469","43.0980018717625","98.4077109052962","","","","","101.426627416275","","119.095297596318","","","","","","","","","","","","","","","","","",
"Small states","SST","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovak Republic","SVK","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.688816561497","14.371303677783","4.59090519403684","4.29022970410405","4.88320387034921","2.16998763832987","1.50828270617585","1.49296307039807","1.76882227987849","2.62949433204343","2.77766401672803","4.21050423296747","3.92971749787046","8.24210676196869","7.98129070044206","5.33678148212231","5.69918278109762","4.57336316401458","5.44688259950604","5.69789866816871","5.66460978157076","5.28639997202104","","","","","","","","","",
"Slovenia","SVN","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.04873339824123","13.5317981255174","12.6229180508231","15.375865261009","16.7463930856522","24.0275583378415","24.2983320056533","28.3307566522024","21.9731108317048","38.6694023762688","60.2749777391835","21.2565878679241","24.2937240258579","19.7274221567859","12.3553896687377","14.0248281954577","14.892141835698","15.1861880977417","14.1303327898346","11.8815726069095","13.1213293868957","13.5344499717059","14.6972942975039","15.8257712100048","17.5104761818448","13.6352131410655","",
"Sweden","SWE","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","2.65810253293715","2.91371378867489","8.05757352981701","9.8039611637023","8.66504476988747","9.09854087809418","13.2939812593164","16.2820821883731","28.8422795237982","23.5446333712678","32.7271927190849","42.1575842393765","38.5108624240996","48.2247181100081","54.7884708392747","35.1913750279627","35.4430364743988","27.5012053874335","47.2661732075738","52.1465303655884","64.6128017717883","82.3361118992274","98.6796576269838","102.88591732599","136.073594627947","124.888759596644","97.5320089855114","66.9914833263746","86.7703250169263","","","","","","","","","","","","","","","","","","","","",
"Eswatini","SWZ","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.8569274092338","19.9447970209298","29.3989955269723","7.54115098448488","5.39282911994127","6.12641028381694","4.20172940631437","8.23999155560531","10.3175364514744","7.83810157519717","8.01564489989251","6.17756608935647","6.00061369870266","6.75221269642249","","","","","","","","","","","","","","","","",
"Sint Maarten (Dutch part)","SXM","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.9024707336089","60.8201435853947","88.5688364728686","81.3946563762908","59.0791349957043","",
"Syrian Arab Republic","SYR","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.8596166827807","32.598348444215","27.6310479478334","47.7208985668307","115.728542563745","37.9357950762175","68.4147677053466","67.6190707098865","48.961083006905","49.417875029989","46.1109480120375","60.272297591781","72.558904085078","65.699465475311","72.307616235403","49.2189794597291","61.642576317492","82.1794056484812","80.3653231154082","64.4106648305801","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.6868153914218","46.0609266492434","29.4302487999241","35.4105398769948","28.4637691790001","20.1447476967253","24.4130422844801","32.417215550066","32.7786081722711","26.4285049600852","33.5558834028382","34.9304994128279","31.4690373427334","23.7437074156861","",
"Togo","TGO","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Thailand","THA","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.9513093041698","23.9663408734539","38.7532045175829","51.3924526668587","99.4022675485012","86.6490697893995","82.8677857960316","52.8298874894846","15.2391399808959","30.1317353661739","45.1384746119546","23.1164536999775","29.8788303209298","33.8823928277229","78.1565006207934","66.7398841658664","65.4373555123935","63.204526060362","74.9704855413473","35.3926777533887","62.8148358769195","81.4212428013938","72.4043289377754","98.0375193317579","84.3061116159037","105.667900084202","86.9178369426315","104.739096376679","120.255772176784","98.8133934943694","104.642042313034","108.532657860554","118.301360426251","121.932990901677","",
"Tajikistan","TJK","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turkmenistan","TKM","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.646003274424","22.6423176052967","19.392584537859","30.6948011058497","36.8653709109279","41.0276893078126","49.5173622507117","66.8821849539354","29.651967213389","62.0111553940026","61.0763981280851","43.1300654444384","48.2135018015632","40.7138817010218","35.1154478281856","29.2357359722399","36.8902859994522","41.8548137655714","38.9566604096405","50.2668964788059","52.3262521984799","39.6118757632883","34.4252585096681","",
"Timor-Leste","TLS","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.9910018605587","26.8484021111268","19.9927018001346","17.921532321981","40.0577240146056","22.6190232666937","20.1872380218069","19.4773192834837","22.3765848653957","27.9868216181217","","189.771054136018","156.797347859245","","",
"Tonga","TON","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Asia (IDA & IBRD)","TSA","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.9426503376603","23.9120736709588","32.200308835394","49.747009044674","53.9188009916606","64.0956160385299","79.170697729615","135.365379038816","54.1699582867651","85.4164472622746","90.9967865867163","59.7468264729624","74.1479147739192","64.0694531824475","77.5244822958734","76.8269098528327","69.3116409008994","87.5490853443915","69.9522133444076","67.2166567344333","80.1353604797799","93.9463052215021","86.4650001591957","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.469064139944","98.7661503745094","80.5665615730798","64.0092443947213","60.058872422469","43.0980018717625","98.4077109052962","","","","","101.426627416275","","119.095297596318","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.9223274094571","44.0698749158292","","","","","","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.3408993889208","19.2065600780435","10.7832705918042","9.9660166267244","","","","","","","","","","","","23.0526096305682","20.0775192369722","","17.665484520514","17.3929872268739","19.2646515313656","19.0491121619026","21.1618663687427","19.5119982425444","20.2913724958912","20.1726305999476","17.2604031446833","17.3931843107393","",
"Turkiye","TUR","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.293510076937","16.5365373127816","12.2677602440805","16.7039918169579","32.1758715229849","12.1929938632477","43.9616333988372","25.4146141094093","23.9837624751534","15.002750986417","21.7355252439207","24.041651050574","31.600345480559","28.8784769829291","41.7616348376161","15.261792762788","35.6815430675425","38.9261109336193","23.4952212945715","35.7952896792906","20.4370118859892","23.4055234330481","21.8510785911793","19.7502952781292","26.4860148759569","19.1616052050249","24.305469401967","32.9669486205182","16.8802427463409","36.3801470009873","",
"Tuvalu","TUV","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.34906715580937","1.73111002147242","2.93497709260784","","","","","","","","","","","","","","","","","","6.40076877251367","9.81096387975383","9.67778530775594","8.83842187324102","",
"Uganda","UGA","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ukraine","UKR","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.5459447019726","15.1499905317","","11.5743871738678","9.17299238533255","6.28312555486929","4.77023033306238","4.63732409467645","3.37336946125581","","","","","",
"Upper middle income","UMC","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.0323999650492","37.3927978616426","37.4726989729669","51.122735234577","91.4681551894736","34.6939506112256","65.6896842910356","63.7704726076277","45.6417540511836","48.7427344869382","45.7508489911353","52.3473705026892","60.3748698462053","58.7925003128021","65.2112252959163","47.1834518877336","61.0807747397737","84.1466826473316","78.5132322523599","65.7021647743192","",
"Uruguay","URY","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.73884704844105","1.38334712502502","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","41.7709258212931","47.1385899097476","40.0724171952891","36.6542510011273","37.8174711770453","47.5901889436452","39.3995804855629","43.5692922011526","49.7802829799798","39.6808634210361","53.0276339203301","55.4180500568714","52.1453262110947","53.0883913836085","59.9518858192208","51.8761327916951","67.5464122300783","69.7180371475234","76.562432866729","70.5032725713837","90.9980943091193","105.046065202533","125.561966864206","142.588998542065","153.432909307403","147.379004408566","132.146662484694","101.146680955115","124.5260586831","133.612707285698","130.382756468822","141.644203505563","137.639671145155","78.4724852540938","104.138803474248","114.848062900779","100.262665025271","114.85399080963","142.380811961222","149.536476770003","137.018385168116","145.452418312172","163.780010169231","147.344852587919","158.243991893772","194.669183138324","205.009026453971","154.951152065724","",
"Uzbekistan","UZB","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.8714222834672","6.71580808160246","","",
"St. Vincent and the Grenadines","VCT","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.9930545000391","8.43548865659378","5.53700524899483","14.2656675821147","16.9862352344917","8.29941825158784","7.60797565195485","6.91442113142021","5.05715366538509","4.28404166217622","","","","","","","","","","","","","","","","","","","","","",
"British Virgin Islands","VGB","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.4743294625406","31.4174488624273","25.0371566323507","15.0419267102074","18.7665651023022","21.11631613762","22.4572105585181","24.5483742903205","28.4804887315354","44.5382693488122","42.7765974728133","44.8064716103622","53.6641904330945","76.0745639070541","41.4677786390088","",
"Vanuatu","VUT","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
